YEAR,COUNTRY,CLASS_1_BURN_AREA_KM2,CLASS_1_BURN_AREA_PCT,CLASS_2_BURN_AREA_KM2,CLASS_2_BURN_AREA_PCT,CLASS_3_BURN_AREA_KM2,CLASS_3_BURN_AREA_PCT,CLASS_4_BURN_AREA_KM2,CLASS_4_BURN_AREA_PCT,CLASS_5_BURN_AREA_KM2,CLASS_5_BURN_AREA_PCT,CLASS_6_BURN_AREA_KM2,CLASS_6_BURN_AREA_PCT,CLASS_7_BURN_AREA_KM2,CLASS_7_BURN_AREA_PCT,CLASS_8_BURN_AREA_KM2,CLASS_8_BURN_AREA_PCT,CLASS_9_BURN_AREA_KM2,CLASS_9_BURN_AREA_PCT,CLASS_10_BURN_AREA_KM2,CLASS_10_BURN_AREA_PCT,CLASS_11_BURN_AREA_KM2,CLASS_11_BURN_AREA_PCT,CLASS_12_BURN_AREA_KM2,CLASS_12_BURN_AREA_PCT,CLASS_13_BURN_AREA_KM2,CLASS_13_BURN_AREA_PCT,CLASS_14_BURN_AREA_KM2,CLASS_14_BURN_AREA_PCT,CLASS_15_BURN_AREA_KM2,CLASS_15_BURN_AREA_PCT,CLASS_16_BURN_AREA_KM2,CLASS_16_BURN_AREA_PCT,CLASS_17_BURN_AREA_KM2,CLASS_17_BURN_AREA_PCT,CLASS_18_BURN_AREA_KM2,CLASS_18_BURN_AREA_PCT,CLASS_19_BURN_AREA_KM2,CLASS_19_BURN_AREA_PCT
2005,United States,66.7764,7.066674731295286e-06,0.423,4.476436901866387e-08,0.9269999999999999,9.810063848771019e-08,0.0,0.0,17.6697,1.8699124615817612e-06,7.9893,8.454751144227217e-07,33.9525,3.5930549387853077e-06,263.4192,2.7876582211350405e-05,0.9431999999999999,9.981501857778667e-08,142.8372,1.5115879740881075e-05,0.8513999999999999,9.010019806735324e-08,2.6559,2.8106309143420655e-07,0.045,4.762166916879135e-09,18.6156,1.970013210174561e-06,7.0956,7.50898479453502e-07,0.3564,3.771636198168275e-08,0.5841,6.181292658109117e-08,0.47609999999999997,5.038372598058125e-08,0.0027,2.857300150127481e-10
2006,Canada,127.1475,1.2840992800101689e-05,78.25229999999999,7.902925506922253e-06,0.0,0.0,0.0,0.0,2.9924999999999997,3.0222120729313825e-07,23.500799999999998,2.373413583410053e-06,0.0,0.0,8.0604,8.14043047373638e-07,0.0,0.0,7.0434,7.113332836920602e-07,0.3843,3.8811565568171444e-08,0.414,4.181105424205823e-08,0.0045,4.5446798089193725e-10,10.7784,1.088541707832368e-06,0.2349,2.3723228602559128e-08,4.3884,4.4319717496581727e-07,0.0,0.0,6.3854999999999995,6.448900648856589e-07,0.0,0.0
2006,United States,94.1211,9.960453080006062e-06,0.0216,2.285840120101985e-09,1.2204,1.2914996678576215e-07,0.0,0.0,18.6678,1.9755373237981405e-06,4.851,5.133615936395708e-07,16.7778,1.7755263132892167e-06,206.3457,2.1836725910672598e-05,1.0485,1.1095848916328385e-07,124.2522,1.3149104804209994e-05,2.7144,2.8725390842614945e-07,1.3032,1.3791235391281975e-07,0.0,0.0,24.0912,2.549473680620414e-06,9.3249,9.868162285156944e-07,0.1764,1.866769431416621e-08,1.5003,1.5877064500875038e-07,0.7146,7.562321064004067e-08,0.0054,5.714600300254962e-10
2007,Canada,97.2909,9.825688640479862e-06,52.2495,5.276827726136283e-06,0.0,0.0,0.0,0.0,3.5019,3.5366698273010563e-07,32.8428,3.316889111741715e-06,0.0,0.0,6.6861,6.752485260092405e-07,0.0,0.0,3.7539,3.7911718966005407e-07,2.0736,2.094188455950047e-07,3.1302,3.161279275084316e-07,0.009,9.089359617838745e-10,18.5904,1.8774981226607712e-06,0.1071,1.0816337945228108e-08,0.20879999999999999,2.1087314313385888e-08,0.0,0.0,5.2092,5.260921346805067e-07,0.0,0.0
2007,United States,133.2549,1.4101823917600831e-05,0.1674,1.771526093079038e-08,2.7405,2.900159652379393e-07,0.0,0.0,19.0233,2.0131584424414857e-06,3.267,3.457333181654252e-07,33.6636,3.5624818271789438e-06,212.706,2.2509810582704295e-05,3.6108,3.821162734103818e-07,32.6916,3.4596190217743543e-06,9.846,1.0419621214131548e-06,7.5005999999999995,7.937579817054142e-07,0.0,0.0,65.9763,6.982003403513175e-06,6.6941999999999995,7.084199505549401e-07,0.1494,1.581039416403873e-08,2.0421,2.1610713468797517e-07,1.5795,1.6715205878245763e-07,0.0387,4.095463548516056e-09
2008,Canada,106.4007,1.0745713620997501e-05,57.2085,5.777651441079199e-06,0.0,0.0,0.0,0.0,1.4364,1.4506617950070637e-07,11.1096,1.1219905512260148e-06,0.0,0.0,8.3223,8.404930838615489e-07,0.0,0.0,1.5525,1.5679145340771838e-07,0.909,9.180253214017134e-08,0.6192,6.253479417073057e-08,0.0027,2.726807885351624e-10,6.209099999999999,6.270749200346951e-07,0.37529999999999997,3.790262960638757e-08,0.7515,7.589615280895352e-08,0.0,0.0,6.9075,6.976083506691237e-07,0.0,0.0
2008,United States,98.88029999999999,1.0464099853135199e-05,0.1593,1.6858070885752137e-08,3.2031,3.389710411434569e-07,0.0,0.0,6.5502,6.931810164209269e-07,4.2246,4.470722301566132e-07,19.9161,2.1076398340723678e-06,81.8811,8.665143678614937e-06,7.1631,7.580417298288207e-07,44.64,4.7240695815441025e-06,0.1557,1.6477097532401808e-08,0.019799999999999998,2.0953534434268193e-09,0.0,0.0,37.6821,3.98774333285625e-06,5.967,6.314633331781733e-07,0.0576,6.095573653605293e-09,2.5677,2.717292442771234e-07,0.8829,9.343371490916863e-08,0.0081,8.571900450382443e-10
2009,Canada,66.708,6.737033348742078e-06,5.0634,5.113673720996078e-07,0.0,0.0,0.0,0.0,2.1797999999999997,2.201442899440544e-07,10.232099999999999,1.033369294952087e-06,0.0,0.0,13.2696,1.3401351820541447e-06,0.0,0.0,1.7873999999999999,1.8051468201027748e-07,1.0475999999999999,1.0580014595164299e-07,2.0034,2.023291450930905e-07,0.009,9.089359617838745e-10,6.2028,6.264386648614464e-07,0.4113,4.1538373453523067e-08,0.0504,5.090041385989697e-09,0.0,0.0,1.6776,1.6942566327651422e-07,0.0,0.0
2009,United States,128.2464,1.3571794739752185e-05,1.6353,1.7305714575938778e-07,2.8728,3.0401673597356395e-07,0.0,0.0,17.5203,1.8541020674177225e-06,31.2984,3.3121823340277762e-06,7.992,8.457608444377344e-07,81.20609999999999,8.59371117486175e-06,1.1691,1.2372109650051993e-07,36.4005,3.852116819063533e-06,2.1015,2.2239319501825564e-07,0.1557,1.6477097532401808e-08,0.0,0.0,38.963699999999996,4.123369846648967e-06,5.3972999999999995,5.711743000104834e-07,0.0738,7.809953743681782e-09,2.0358,2.1544043131961208e-07,0.7038,7.448029057998967e-08,0.0,0.0
2010,Canada,180.5094,1.823016501111446e-05,120.7233,1.2192194310580358e-05,0.0,0.0,0.0,0.0,3.8781,3.9166050593267156e-07,42.2856,4.270544722845357e-06,0.0,0.0,31.0464,3.1354654937696535e-06,0.0,0.0,6.5907,6.656138048143314e-07,0.8765999999999999,8.853036267774938e-08,1.3905,1.4043060609560863e-07,0.0009,9.089359617838746e-11,14.3775,1.4520251989497397e-06,0.3861,3.899335276052822e-08,0.585,5.9080837515951845e-08,0.0018,1.8178719235677492e-10,11.6199,1.1735272202591605e-06,0.0,0.0
2010,United States,84.5928,8.952111857026073e-06,0.31229999999999997,3.3049438403141196e-08,2.7108,2.868729350727991e-07,0.0,0.0,17.592299999999998,1.8617215344847289e-06,11.0322,1.1674928413420887e-06,2.3355,2.471564629860271e-07,59.0589,6.249963105050515e-06,0.3087,3.2668465049790864e-08,24.3873,2.5808087389334787e-06,7.2954,7.720425005644454e-07,0.6839999999999999,7.238493713656285e-08,0.1098,1.161968727718509e-08,26.1927,2.7718668756386695e-06,4.0536,4.289759958724725e-07,0.3204,3.390662844817945e-08,1.2879,1.3629321716108085e-07,0.4419,4.676447912375311e-08,0.0,0.0
2011,Canada,101.7846,1.027952036619855e-05,26.3025,2.6563653483133736e-06,0.0,0.0,0.0,0.0,5.9346,5.993523732002868e-07,29.5119,2.9804919122855034e-06,0.0,0.0,13.5936,1.3728568766783642e-06,0.0,0.0,2.0025,2.022382514969121e-07,0.5256,5.308186016817827e-08,0.7172999999999999,7.24421961541748e-08,0.0,0.0,11.5209,1.1635289246795377e-06,1.6209,1.636993667172758e-07,0.20249999999999999,2.045105914013718e-08,0.0153,1.5451911350325867e-09,5.0274,5.077316282524723e-07,0.0,0.0
2011,United States,116.4555,1.2324011764191515e-05,0.0054,5.714600300254962e-10,3.1212,3.303038973547368e-07,0.0,0.0,19.4976,2.0633516817453915e-06,1.3041,1.3800759725115733e-07,32.0922,3.396186958441524e-06,172.4769,1.8252528602352686e-05,1.3175999999999999,1.3943624732622106e-07,99.1368,1.049124420456141e-05,2.2904999999999998,2.4239429606914797e-07,0.062099999999999995,6.571790345293206e-09,0.0,0.0,50.986799999999995,5.395725603500735e-06,8.873099999999999,9.390040726702278e-07,0.5733,6.067000652104019e-08,1.2078,1.2781656004903599e-07,1.1799,1.2486401656057093e-07,0.0108,1.1429200600509925e-09
2012,Canada,124.9353,1.2617576340695212e-05,30.5136,3.0816564848320483e-06,0.0,0.0,0.0,0.0,5.022,5.071862666754021e-07,31.1247,3.1433732366371735e-06,0.0,0.0,7.7256,7.802306295952779e-07,0.0,0.0,5.4521999999999995,5.506334056486712e-07,3.2679,3.300346477237249e-07,2.6766,2.703175550345243e-07,0.0009,9.089359617838746e-11,20.2968,2.049832381014994e-06,1.323,1.3361358638222957e-07,0.2016,2.036016554395879e-08,0.0018,1.8178719235677492e-10,4.0383,4.078395660524245e-07,0.0,0.0
2012,United States,122.9301,1.3009192340192083e-05,0.0,0.0,1.0008,1.0591059223139196e-07,0.0,0.0,12.068999999999999,1.277213167106984e-06,1.4139,1.4962728452834243e-07,3.1437,3.326849808131764e-07,267.5934,2.8318320814560114e-05,0.2565,2.714435142621107e-08,81.7218,8.648285607729184e-06,4.4757,4.736451215527988e-07,0.3744,3.962122874843441e-08,0.0,0.0,16.0875,1.7024746727842907e-06,3.9383999999999997,4.167848485652619e-07,1.0143,1.0733924230645571e-07,0.7317,7.743283406845474e-08,0.25379999999999997,2.685862141119832e-08,0.0648,6.857520360305954e-09
2013,Canada,207.3807,2.0943975112212573e-05,115.57979999999999,1.1672737408420873e-05,0.0,0.0,0.0,0.0,4.0572,4.0974833157217066e-07,60.2433,6.0841446473927215e-06,0.0,0.0,38.7891,3.917423101692321e-06,0.0,0.0,11.6055,1.1720729227203062e-06,6.2766,6.338919397480742e-07,2.1438,2.1650854609691896e-07,0.018,1.817871923567749e-09,49.8285,5.0323239524164214e-06,0.1746,1.7633357658607167e-08,0.33749999999999997,3.408509856689529e-08,0.0036,3.6357438471354984e-10,12.1977,1.2318809090056852e-06,0.0,0.0
2013,United States,107.7615,1.1403961115850464e-05,0.1008,1.0667253893809263e-08,1.0728,1.1353005929839858e-07,0.0,0.0,14.1507,1.497511008681813e-06,10.719,1.1343481596006099e-06,4.9149,5.201238706615392e-07,99.9891,1.05814396459671e-05,0.4167,4.4097665650300795e-08,12.910499999999999,1.366265688452624e-06,0.8541,9.038592808236599e-08,0.22769999999999999,2.4096564599408424e-08,0.0,0.0,10.179,1.0772021565980603e-06,0.8478,8.97192247140029e-08,0.3726,3.9430742071759236e-08,0.3933,4.162133885352364e-08,0.1656,1.752477425411522e-08,0.11159999999999999,1.1810173953860255e-08
2014,Canada,195.6942,1.9763721765836212e-05,238.9041,2.4127614211956772e-05,0.0,0.0,0.0,0.0,1.4049,1.4188490363446282e-07,17.8182,1.799511417139715e-06,0.0,0.0,25.2576,2.550837883150266e-06,0.0,0.0,13.95,1.4088507407650056e-06,6.8022,6.869737999162525e-07,14.4756,1.4619326009331838e-06,0.072,7.271487694270996e-09,18.996299999999998,1.918491134537224e-06,0.16469999999999999,1.6633528100644905e-08,0.8919,9.007555381278198e-08,0.0,0.0,16.2216,1.6382661775192554e-06,0.0,0.0
2014,United States,78.4674,8.303885696300486e-06,0.0,0.0,0.8199,8.676668122553784e-08,0.0,0.0,13.7691,1.4571278332266777e-06,1.9448999999999999,2.0582085414751621e-07,1.9602,2.0743999089925512e-07,89.7867,9.501761162572263e-06,0.6129,6.486071340789382e-08,27.3474,2.894064078725788e-06,0.1557,1.6477097532401808e-08,0.0054,5.714600300254962e-10,0.0,0.0,13.8483,1.4655092470003852e-06,3.9383999999999997,4.167848485652619e-07,0.0153,1.619136751738906e-09,0.3762,3.981171542510957e-08,0.8504999999999999,9.000495472901564e-08,0.0,0.0
2015,Canada,241.803,2.442038248524736e-05,62.6427,6.326466974804302e-06,0.0,0.0,0.0,0.0,7.8471,7.925012650793603e-07,65.6415,6.629324437270689e-06,0.0,0.0,30.6486,3.0952905242588064e-06,0.0,0.0,21.7683,2.1984434107666577e-06,0.4455,4.4992330108301794e-08,2.1582,2.1796284363577313e-07,0.0036,3.6357438471354984e-10,38.646,3.902971019899958e-06,0.4473,4.5174117300658566e-08,1.7235,1.74061236681612e-07,0.0,0.0,7.8534,7.93137520252609e-07,0.009899999999999999,9.99829557962262e-10
2015,United States,212.7816,2.2517811023124653e-05,0.7586999999999999,8.029013421858221e-08,0.7119,7.533748062502792e-08,0.0,0.0,14.2821,1.5114165360790999e-06,43.9947,4.655780107956056e-06,3.0204,3.1963664346092756e-07,203.3253,2.1517089267211672e-05,0.2682,2.8382514824599644e-08,29.4183,3.113219000240566e-06,25.8903,2.739865113957242e-06,0.9828,1.0400572546464031e-07,0.0036,3.8097335335033084e-10,20.4516,2.1643096203832294e-06,3.9393,4.1688009190359947e-07,0.1161,1.2286390645548168e-08,0.37979999999999997,4.01926887784599e-08,0.3996,4.228804222188672e-08,0.0036,3.8097335335033084e-10
2016,Canada,67.81139999999999,6.848468897656781e-06,37.126799999999996,3.749542629550839e-06,0.0,0.0,0.0,0.0,5.7645,5.821734835225716e-07,30.720599999999997,3.1025620119530773e-06,0.0,0.0,4.3281,4.371073040218653e-07,0.0,0.0,5.5899,5.645401258639645e-07,0.9549,9.64381055452691e-08,0.2763,2.7904334026764948e-08,0.0072,7.271487694270997e-10,17.1495,1.7319774751791731e-06,0.5148,5.199113701403763e-08,0.7101,7.17150473847477e-08,0.026099999999999998,2.635914289173236e-09,3.2283,3.260353294918758e-07,0.0,0.0
2016,United States,83.826,8.870964532762453e-06,0.052199999999999996,5.524113623579797e-09,0.7191,7.609942733172858e-08,0.0,0.0,30.799799999999998,3.259417524588755e-06,5.7339,6.067953085487395e-07,6.2307,6.593696313110851e-07,89.7381,9.496618022302034e-06,0.1512,1.6000880840713893e-08,62.9937,6.666366980262426e-06,0.5337,5.6479299634186536e-08,0.033299999999999996,3.5240035184905598e-09,0.0,0.0,9.0153,9.54052520127566e-07,3.8925,4.119274383100452e-07,0.0648,6.857520360305954e-09,0.3744,3.962122874843441e-08,0.2781,2.9430191546313058e-08,0.0162,1.7143800900764886e-09
2017,Canada,217.9269,2.2009066272230917e-05,77.8581,7.86311411179612e-06,0.0,0.0,0.0,0.0,2.9835,3.013122713313544e-07,24.6276,2.4872123658253946e-06,0.0,0.0,70.1901,7.08870067235626e-06,0.0,0.0,11.0655,1.1175367650132738e-06,7.2504,7.322388108130894e-07,6.5727,6.637959328907636e-07,0.0081,8.180423656054871e-10,16.8966,1.7064363746530462e-06,0.4068,4.108390547263113e-08,0.4986,5.035505228282665e-08,0.0,0.0,9.2061,9.297505953087253e-07,0.0009,9.089359617838746e-11
2017,United States,153.5148,1.624584670691816e-05,2.4236999999999997,2.564903101431102e-07,0.7299,7.724234739177958e-08,0.0,0.0,14.4828,1.5326558005283808e-06,8.7921,9.304321722198454e-07,16.9371,1.7923843841749691e-06,187.3269,1.98240436849228e-05,2.9088,3.078264695070673e-07,129.8322,1.3739613501903005e-05,3.0509999999999997,3.228749169644053e-07,3.2948999999999997,3.4868586165389027e-07,0.0,0.0,24.8067,2.625192134598792e-06,9.116999999999999,9.648150173597127e-07,0.2547,2.6953864749535905e-08,1.2708,1.3448359373266678e-07,0.2376,2.5144241321121834e-08,0.0036,3.8097335335033084e-10
2018,Canada,191.0592,1.9295619745517516e-05,6.719399999999999,6.786115890678407e-07,0.0,0.0,0.0,0.0,6.9417,7.010623073239024e-07,27.3294,2.7600749415529136e-06,0.0,0.0,17.8884,1.8066011176416293e-06,0.0,0.0,3.4316999999999998,3.465772822281914e-07,0.49319999999999997,4.980969070575632e-08,1.2744,1.2870533218859665e-07,0.0117,1.181616750319037e-09,9.6903,9.78651350052698e-07,0.9882,9.980116860386942e-08,0.702,7.089700501914221e-08,0.0027,2.726807885351624e-10,4.3857,4.429244941772821e-07,0.0,0.0
2018,United States,130.014,1.3758852656247199e-05,0.13949999999999999,1.4762717442325317e-08,0.9558,1.0114842531451283e-07,0.0,0.0,20.1744,2.1349746721752536e-06,3.5324999999999998,3.738301029750121e-07,6.6879,7.077532471865771e-07,227.862,2.4113708400309188e-05,0.9675,1.023865887129014e-07,63.2448,6.6929398716586115e-06,1.1358,1.2019709298202937e-07,0.261,2.7620568117898987e-08,0.0018,1.9048667667516542e-10,18.7065,1.9796327873466564e-06,6.264,6.628936348295756e-07,0.1413,1.4953204119000486e-08,0.7253999999999999,7.676613070009165e-08,0.603,6.381303668618041e-08,0.0036,3.8097335335033084e-10
2019,Canada,101.0448,1.0204805830139917e-05,18.1251,1.8305061334365451e-06,0.0,0.0,0.0,0.0,16.253999999999998,1.6415383469816774e-06,59.2479,5.983616330019425e-06,0.0,0.0,11.6307,1.174617943413301e-06,0.0,0.0,6.9291,6.997897969774051e-07,0.5589,5.6444923226778605e-08,0.594,5.998977347773572e-08,0.0,0.0,17.91,1.8087825639499105e-06,0.8388,8.471283163825711e-08,0.21059999999999998,2.1269101505742663e-08,0.0,0.0,2.6153999999999997,2.6413679049439395e-07,0.0,0.0
2019,United States,111.22109999999999,1.1770076508420133e-05,1.9782,2.0934485766600677e-07,0.8009999999999999,8.47665711204486e-08,0.0,0.0,15.7455,1.6662822042160094e-06,21.4911,2.2743156761631374e-06,6.2001,6.561313578076073e-07,95.562,1.0112937664684532e-05,0.6219,6.581314679126965e-08,16.0596,1.6995221292958257e-06,3.0375,3.214462668893416e-07,0.7928999999999999,8.390938107541036e-08,0.0243,2.5715701351147328e-09,12.437999999999999,1.3162629358253929e-06,2.0376,2.1563091799628724e-07,0.1701,1.800099094580313e-08,0.40499999999999997,4.285950225191221e-08,0.387,4.0954635485160565e-08,0.009899999999999999,1.0476767217134096e-09
2020,Canada,10.3959,1.0499119294565534e-06,2.5281,2.5532011166509034e-07,0.0,0.0,0.0,0.0,4.482,4.5265010896836956e-07,7.758,7.835027990576999e-07,0.0,0.0,2.1212999999999997,2.1423620619245922e-07,0.0,0.0,0.3771,3.8084416798744346e-08,0.1557,1.5724592138861032e-08,0.4572,4.617394685862083e-08,0.0072,7.271487694270997e-10,1.1448,1.1561665433890885e-07,1.0512,1.0616372033635655e-07,0.0549,5.544509366881635e-09,0.0,0.0,0.4914,4.962790351339955e-08,0.0,0.0
2020,United States,221.9265,2.3485578583972833e-05,0.1512,1.6000880840713893e-08,0.5985,6.33368199944925e-08,0.0,0.0,10.3977,1.100346287814093e-06,6.8418,7.240398580423037e-07,22.6611,2.3981320160019952e-06,248.9157,2.634173581404026e-05,1.6299,1.7248568572936228e-07,52.6896,5.575925999635442e-06,6.768,7.16229904298622e-07,0.0972,1.0286280540458931e-08,0.0,0.0,11.1996,1.1852081022728791e-06,5.1795,5.481254121327885e-07,0.5427,5.7431733017562367e-08,0.6174,6.533693009958173e-08,0.4113,4.35262056202753e-08,0.3942,4.171658219186122e-08
2021,Canada,319.4019,3.225731924134411e-05,27.6669,2.7941600401198087e-06,0.0,0.0,0.0,0.0,17.1855,1.7356132190263086e-06,101.2581,1.0226347612434195e-05,0.0,0.0,35.487899999999996,3.5840253909099958e-06,0.0,0.0,8.6589,8.744872888322657e-07,3.0474,3.0776571666001996e-07,2.7567,2.784070850944008e-07,0.0027,2.726807885351624e-10,31.0158,3.1323751114995884e-06,2.3489999999999998,2.3723228602559124e-07,0.9126,9.216610652488488e-08,0.0027,2.726807885351624e-10,12.564,1.268874602650289e-06,0.0,0.0
2021,United States,248.9877,2.6349355281107266e-05,0.1215,1.2857850675573665e-08,0.7866,8.324267770704729e-08,0.0,0.0,22.9203,2.425562097443219e-06,3.3822,3.579244654726358e-07,7.5708,8.011869620957457e-07,119.4228,1.2638029050690523e-05,1.017,1.0762497232146845e-07,48.2967,5.111043265209701e-06,1.764,1.866769431416621e-07,0.0504,5.333626946904632e-09,0.0,0.0,16.1982,1.7141896033998134e-06,4.902299999999999,5.18790463924813e-07,0.5489999999999999,5.8098436385925444e-08,0.6606,6.99086103397857e-08,0.747,7.905197082019365e-08,0.0135,1.4286500750637405e-09
2022,Canada,104.95439999999999,1.0599647611938832e-05,43.3503,4.378071847124388e-06,0.0,0.0,0.0,0.0,1.7982,1.8160540516441815e-07,17.0334,1.720252201272161e-06,0.0,0.0,15.8157,1.5972731656428028e-06,0.0,0.0,4.95,4.999147789811311e-07,3.3183,3.3512468910971455e-07,4.9841999999999995,5.033687356359097e-07,0.0657,6.635232521022284e-09,9.1926,9.283871913660496e-07,0.049499999999999995,4.99914778981131e-09,0.27,2.726807885351624e-08,0.0,0.0,4.3668,4.4101572865753593e-07,0.0009,9.089359617838746e-11
2022,United States,190.6137,2.0171872356531654e-05,0.5418,5.733648967922478e-08,1.1196,1.1848271289195288e-07,0.0,0.0,24.4314,2.58547566251202e-06,23.6187,2.499470927993183e-06,5.9319,6.277488429830075e-07,130.0302,1.3760567036337274e-05,2.7387,2.898254785612642e-07,50.227199999999996,5.315340225943815e-06,12.1212,1.282737280730564e-06,0.8001,8.467132778211103e-08,0.0027,2.857300150127481e-10,10.9926,1.1633021344552352e-06,6.8012999999999995,7.197539078171124e-07,0.8811,9.324322823249347e-08,0.7659,8.105208092528289e-08,0.3312,3.504954850823044e-08,0.0072,7.619467067006617e-10
2023,Canada,882.2718,8.910317412086558e-05,269.0613,2.717327683270218e-05,0.0,0.0,0.0,0.0,51.6753,5.218837611774473e-06,300.9096,3.0389728520666777e-05,0.0,0.0,179.86679999999998,1.8165266983443088e-05,0.0,0.0,67.6377,6.830926433594353e-06,25.0416,2.5290234200674527e-06,35.2872,3.5637561189622154e-06,0.0387,3.908424635670661e-09,136.8954,1.3825461340309803e-05,1.9863,2.0060216676570111e-07,2.4957,2.520479422026684e-07,0.0,0.0,32.4963,3.2818950772130357e-06,0.0189,1.9087655197461367e-09
2023,United States,54.5976,5.777841876911118e-06,0.0297,3.1430301651402293e-09,0.0243,2.5715701351147328e-09,0.0,0.0,6.9723,7.378501421012532e-07,4.3344,4.5869191743379824e-07,4.833,5.114567268728191e-07,35.676,3.775445931701779e-06,0.7128,7.54327239633655e-08,16.4493,1.7407624947959992e-06,0.0306,3.238273503477812e-09,0.0072,7.619467067006617e-10,0.0,0.0,4.4028,4.659304111474546e-07,1.4661,1.5515139815192221e-07,0.07289999999999999,7.714710405344199e-09,0.1476,1.5619907487363564e-08,0.243,2.571570135114733e-08,0.0,0.0
2024,Canada,313.3233,3.1643423892755276e-05,135.2673,1.3661034824823101e-05,0.0,0.0,0.0,0.0,9.0603,9.150258327278265e-07,81.8334,8.264591126116058e-06,0.0,0.0,47.6685,4.814179321588292e-06,0.0,0.0,21.0366,2.1245469170736283e-06,4.4928,4.5374083212251017e-07,4.383,4.4265181338874696e-07,0.0909,9.180253214017133e-09,62.957699999999996,6.358279733466738e-06,0.8811,8.898483065864132e-08,1.3167,1.3297733120898087e-07,0.0342,3.4539566547787234e-09,11.5182,1.1632562438910028e-06,0.0009,9.089359617838746e-11
2024,United States,30.0456,3.179603607061861e-06,0.0,0.0,0.7794,8.248073100034662e-08,0.0,0.0,19.9107,2.107068374042342e-06,0.2736,2.8953974854625142e-08,6.093,6.44797400545435e-07,69.8544,7.392406948409819e-06,0.22139999999999999,2.3429861231045343e-08,116.3367,1.2311439643530953e-05,0.0,0.0,0.0,0.0,0.0,0.0,13.299299999999999,1.4074108106144596e-06,6.9578999999999995,7.363262486878518e-07,0.019799999999999998,2.0953534434268193e-09,0.4617,4.885983256717993e-08,0.3339,3.533527852324318e-08,0.0,0.0
