YEAR,COUNTRY,CLASS_1_BURN_AREA_KM2,CLASS_1_BURN_AREA_PCT,CLASS_2_BURN_AREA_KM2,CLASS_2_BURN_AREA_PCT,CLASS_3_BURN_AREA_KM2,CLASS_3_BURN_AREA_PCT,CLASS_4_BURN_AREA_KM2,CLASS_4_BURN_AREA_PCT,CLASS_5_BURN_AREA_KM2,CLASS_5_BURN_AREA_PCT,CLASS_6_BURN_AREA_KM2,CLASS_6_BURN_AREA_PCT,CLASS_7_BURN_AREA_KM2,CLASS_7_BURN_AREA_PCT,CLASS_8_BURN_AREA_KM2,CLASS_8_BURN_AREA_PCT,CLASS_9_BURN_AREA_KM2,CLASS_9_BURN_AREA_PCT,CLASS_10_BURN_AREA_KM2,CLASS_10_BURN_AREA_PCT,CLASS_11_BURN_AREA_KM2,CLASS_11_BURN_AREA_PCT,CLASS_12_BURN_AREA_KM2,CLASS_12_BURN_AREA_PCT,CLASS_13_BURN_AREA_KM2,CLASS_13_BURN_AREA_PCT,CLASS_14_BURN_AREA_KM2,CLASS_14_BURN_AREA_PCT,CLASS_15_BURN_AREA_KM2,CLASS_15_BURN_AREA_PCT,CLASS_16_BURN_AREA_KM2,CLASS_16_BURN_AREA_PCT,CLASS_17_BURN_AREA_KM2,CLASS_17_BURN_AREA_PCT,CLASS_18_BURN_AREA_KM2,CLASS_18_BURN_AREA_PCT,CLASS_19_BURN_AREA_KM2,CLASS_19_BURN_AREA_PCT
2005,Canada,2614.6629,0.000262703444802887,227.232,2.283071717178135e-05,0.0,0.0,0.0,0.0,147.9825,1.4868269450927391e-05,440.4375,4.4252147559967116e-05,0.0,0.0,4733.0091,0.0004755403822241911,0.0,0.0,6932.025,0.0006964824593486727,7.7966999999999995,7.833590892709989e-07,60.1812,6.046595357425044e-06,5.2839,5.308901319531381e-07,1269.1098,0.00012751147243229824,3.2652,3.2806496316232073e-07,52.802099999999996,5.305193859914606e-06,16.9821,1.7062452563147269e-06,577.8504,5.805845589529961e-05,0.0,0.0
2005,United States,3949.5879,0.00041724315196895725,0.1944,2.0536843538224653e-08,484.4448,5.1177814097255837e-05,4.95,5.229288863899797e-07,1322.5122,0.00013971309737033575,663.3234,7.00749428037202e-05,4429.0845,0.0004678982273357818,18000.054,0.001901565291551414,1353.2481,0.00014296010544290018,5569.3512,0.0005883585092789287,83.4858,8.819623519874053e-06,6.5358,6.904562859934604e-07,0.0,0.0,2838.6369,0.0002998798450469705,244.2105,2.5798934304998005e-05,50.147999999999996,5.297745009027211e-06,182.4534,1.9274778440417275e-05,221.86079999999998,2.3437862843957575e-05,0.052199999999999996,5.514522801930694e-09
2006,Canada,2635.4285999999997,0.00026478984030868746,167.0661,1.6785659053709602e-05,0.0,0.0,0.0,0.0,254.232,2.554349250112799e-05,318.4542,3.199609989951192e-05,0.0,0.0,2991.69,0.0003005845490760392,0.0,0.0,10552.212,0.0010602140882828,27.072,2.7200093968915674e-06,39.8682,4.005684051313253e-06,3.6197999999999997,3.6369274582107324e-07,909.963,9.142685840808368e-05,7.7526,7.789282228997329e-07,331.6005,3.33169502073708e-05,12.1005,1.215775476768854e-06,564.0669,5.667358408966815e-05,0.0,0.0
2006,United States,2928.6117,0.00030938498079791213,0.7172999999999999,7.577714953687523e-08,728.8163999999999,7.699376736055635e-05,7.5438,7.96943622858329e-07,944.6382,9.979365696311815e-05,387.5625,4.094295485485182e-05,2633.13,0.0002781696441656661,11264.9121,0.0011900500888351528,532.7622,5.6282170496298104e-05,12622.468499999999,0.001333465332565171,25.2756,2.67016997188658e-06,1.8513,1.9557540350985238e-07,0.0,0.0,2084.4252,0.00022020326234327488,619.9911,6.549722333226232e-05,45.9135,4.85040311621542e-06,339.65819999999997,3.5882239248328275e-05,73.3437,7.748189770650657e-06,0.0108,1.140935752123592e-09
2007,Canada,2138.4818999999998,0.00021486003483608648,198.6822,1.996222853853021e-05,0.0,0.0,0.0,0.0,281.3085,2.8263954027241115e-05,742.0149,7.455258202694876e-05,0.0,0.0,3920.8932,0.0003939445311838153,0.0,0.0,6751.0008,0.0006782943858755353,76.61789999999999,7.698042552086969e-06,60.0363,6.032036796490884e-06,3.3426,3.3584158577311445e-07,1032.3953999999999,0.00010372802856485033,5.7654,5.792679586598198e-07,66.5064,6.6821081912466514e-06,15.5547,1.5628298672366012e-06,456.61949999999996,4.5878004240688865e-05,0.0,0.0
2007,United States,3331.305,0.0003519263866414891,0.11789999999999999,1.2455215294015878e-08,1264.4991,0.00013358446589982454,27.3861,2.893127833447398e-06,846.0765,8.938138221125892e-05,390.84479999999996,4.128970424551804e-05,2830.0319999999997,0.000298970804486466,11052.18,0.0011675766019356778,401.6664,4.243292186914588e-05,10060.201799999999,0.0010627818432590846,872.5391999999999,9.217696003789974e-05,198.60569999999998,2.098114293569745e-05,0.0,0.0,5150.358,0.0005440951461514592,256.5558,2.710311894765461e-05,18.174599999999998,1.9200047148653176e-06,382.97069999999997,4.04578670042406e-05,87.01469999999999,9.192424276880436e-06,0.0216,2.281871504247184e-09
2008,Canada,2523.8862,0.00025358282286809064,176.75459999999998,1.7759093267723487e-05,0.0,0.0,0.0,0.0,254.1942,2.5539694615666906e-05,130.3713,1.3098816529438888e-05,0.0,0.0,2538.5283,0.00025505396092919536,0.0,0.0,6697.912499999999,0.0006729604365971296,20.5947,2.0692145953813077e-06,15.2487,1.5320850801706725e-06,0.17909999999999998,1.7994743017999398e-08,871.1604,8.752823855643531e-05,12.7674,1.282781027403716e-06,157.9896,1.587371441382757e-05,10.998,1.1050038174871991e-06,676.6713,6.798730402655263e-05,0.0,0.0
2008,United States,2713.7439,0.0002866858738534546,0.0027,2.85233938030898e-10,1497.5379,0.00015820319724723004,32.2983,3.412063444704945e-06,246.5838,2.6049654936527165e-05,202.20749999999998,2.1361645009030668e-05,3392.8776,0.0003584310515203044,5477.1318,0.000578616249047504,745.1433,7.871857698382919e-05,3607.9146,0.0003811480331248786,0.1935,2.0441765558881024e-08,0.0,0.0,0.0,0.0,3148.461,0.00033261034435803666,219.3723,2.317497223107243e-05,20.877299999999998,2.2055238868342465e-06,419.6142,4.43289669332166e-05,31.949099999999998,3.3751731887196155e-06,0.036,3.8031191737453065e-09
2009,Canada,1449.522,0.00014563805633130387,9.7911,9.837427602654043e-07,0.0,0.0,0.0,0.0,40.5234,4.071514065972066e-06,167.6637,1.6845701814332474e-05,0.0,0.0,929.4875999999999,9.338855667457854e-05,0.0,0.0,4381.8273,0.0004402560369221338,2.0106,2.0201133619201337e-07,5.7879,5.815286047676087e-07,0.17729999999999999,1.7813891329376287e-08,348.642,3.5029163569410085e-05,18.2466,1.8332935675724614e-06,154.8135,1.5554601609252094e-05,14.769,1.4838881051526138e-06,207.0927,2.080725805362169e-05,0.0252,2.531923640723534e-09
2009,United States,2071.7172,0.00021886076127494277,0.0,0.0,1111.9868999999999,0.00011747274167621123,27.5859,2.9142351448616845e-06,909.8496,9.611851274956938e-05,253.1646,2.6744865121487807e-05,2363.1246,0.0002496456798947002,9588.280499999999,0.0010129270392443953,514.3797,5.43402027682044e-05,3509.5679999999998,0.0003707584820100824,38.5965,4.077419144151687e-06,3.0951,3.269731709627527e-07,0.0,0.0,3808.2437999999997,0.00040231125039101904,266.8815,2.8193948604664115e-05,21.500999999999998,2.271412926519384e-06,248.5476,2.625711508745497e-05,154.25639999999999,1.629598534758126e-05,0.0054,5.70467876061796e-10
2010,Canada,3341.9114999999997,0.00033577241000221607,77.1615,7.752659762051149e-06,0.0,0.0,0.0,0.0,116.2809,1.1683109510897188e-05,294.1965,2.9558852117782582e-05,0.0,0.0,4184.2647,0.0004204062981339271,0.0,0.0,17008.4736,0.001708895095256433,146.808,1.4750263724100813e-05,36.3321,3.6504009090131545e-06,1.1772,1.1827700435951364e-07,1003.2174,0.00010079642269226974,14.389199999999999,1.4457283988531376e-06,340.71299999999997,3.4232511881025285e-05,25.02,2.5138384718612227e-06,2335.3280999999997,0.00023463779465222108,0.0,0.0
2010,United States,1631.646,0.00017237067187124538,2.9583,3.1252131810252054e-07,1985.9355,0.0002097985938297631,23.4405,2.4763059720049128e-06,871.5699,9.207456105414665e-05,424.4454,4.483934552633323e-05,573.3629999999999,6.057132830044805e-05,3509.8127999999997,0.00037078434322046386,255.6522,2.7007660656393606e-05,4052.4291,0.0004281075225125954,401.859,4.2453268556725416e-05,154.9107,1.6365107038564085e-05,0.0,0.0,2332.4769,0.00024640798946411153,199.6857,2.109523651090981e-05,47.8224,5.052063510403265e-06,284.2065,3.002419970702904e-05,94.1661,9.947913900744942e-06,0.0,0.0
2011,Canada,2288.0268,0.00022988528355273876,59.0103,5.9289513339757115e-06,0.0,0.0,0.0,0.0,116.28269999999999,1.168329036258581e-05,421.0848,4.230772062973575e-05,0.0,0.0,2090.0780999999997,0.00020999675207732243,0.0,0.0,7062.4313999999995,0.0007095848024860397,31.77,3.1920323041978834e-06,27.3879,2.751748868244923e-06,3.0303,3.044638177970049e-07,1139.4288,0.0001144820125254463,8.8722,8.914179732233069e-07,104.8365,1.0533254474631458e-05,32.5404,3.2694368269285742e-06,483.1434,4.85429442983947e-05,0.0,0.0
2011,United States,3210.795,0.0003391954452073767,0.351,3.708041194401674e-08,1259.0433,0.00013300810318904346,86.3982,9.12729586103005e-06,1041.7401,0.00011005171523248203,369.2304,3.900631149360136e-05,5074.4826,0.0005360795020249149,9082.53,0.0009594984441421378,2135.1717,0.00022556423420856558,8054.9523,0.0008509428759926072,38.8557,4.104801602202653e-06,103.3596,1.091913545974015e-05,0.0,0.0,4078.3536,0.00043084624370758875,442.2699,4.672236490723387e-05,18.207,1.9234275221216887e-06,371.3931,3.923478387796411e-05,64.3419,6.797219821255642e-06,0.0,0.0
2012,Canada,1442.9979,0.00014498255938588943,332.1144,3.336858336447269e-05,0.0,0.0,0.0,0.0,130.1967,1.3081273915642447e-05,150.8139,1.5152749157131544e-05,0.0,0.0,2513.5128,0.0002525405745865557,0.0,0.0,9151.6905,0.0009194992670450388,142.3494,1.4302294091381372e-05,199.64069999999998,2.0058532062722013e-05,0.9773999999999999,9.820246692234847e-08,1874.9097,0.00018837810292269319,29.2698,2.9408293087003843e-06,240.7311,2.4187014410610357e-05,15.4755,1.5548723929371843e-06,270.4869,2.717667367523898e-05,0.0,0.0
2012,United States,4560.3495,0.0004817653506230506,0.306,3.232651297683511e-08,429.1029,4.533137406943652e-05,14.3262,1.5134512751919448e-06,737.3951999999999,7.790005065965985e-05,163.62359999999998,1.728555695658979e-05,499.9617,5.281705353911941e-05,9988.144199999999,0.001055169519920916,213.5052,2.255515888373129e-05,17064.2286,0.0018027026381620284,310.3911,3.279039843805269e-05,43.686,4.61508511733993e-06,0.0,0.0,1390.1913,0.0001468628663389976,227.043,2.3985321849018213e-05,45.396,4.795733278092832e-06,219.6882,2.3208344601822045e-05,36.080999999999996,3.811676191886233e-06,0.0,0.0
2013,Canada,3132.2754,0.00031470960851256996,212.21099999999998,2.13215098302215e-05,0.0,0.0,0.0,0.0,27.1692,2.7297753880772153e-06,96.084,9.653863138701587e-06,0.0,0.0,5466.9564,0.000549282386982731,0.0,0.0,22802.2344,0.0022910125531221985,100.9755,1.0145327602534888e-05,400.3218,4.022159640146818e-05,15.290099999999999,1.536244669009004e-06,1964.0727,0.0001973365913186389,7.2351,7.269333624205888e-07,256.4865,2.5770009241128434e-05,21.0564,2.1156030535131356e-06,983.2878,9.879403279583467e-05,0.0,0.0
2013,United States,2713.0778999999998,0.0002866155161487403,2.9322,3.097640567015552e-07,910.6569,9.620379769704061e-05,3.0932999999999997,3.2678301500406544e-07,698.9076,7.383413595100875e-05,348.5943,3.682626850523121e-05,369.6768,3.905347017135581e-05,7031.435399999999,0.000742816299685875,304.7805,3.219768231482448e-05,4714.6572,0.0004980667554154544,33.4035,3.5288192033389266e-06,12.9609,1.369217980527654e-06,0.0,0.0,1005.8247,0.00010625753338879503,42.624,4.5028931017144435e-06,16.0668,1.6973320872425304e-06,197.8362,2.0899851263358643e-05,36.8361,3.891446616555541e-06,0.1953,2.063192151756829e-08
2014,Canada,3929.5953,0.0003948188586724637,1240.326,0.0001246194730795261,0.0,0.0,0.0,0.0,58.9167,5.91954704616731e-06,224.5041,2.2556636437673025e-05,0.0,0.0,3561.5708999999997,0.00035784228411995996,0.0,0.0,22915.4436,0.00230238703922646,606.1976999999999,6.090659871358065e-05,408.3435,4.1027561951817076e-05,1.0898999999999999,1.0950569746129282e-07,3403.0872,0.00034191892591760537,6.888599999999999,6.921194123606402e-07,715.3092,7.1869375948692e-05,13.7637,1.382882437056607e-06,1371.6846,0.00013781748676017477,0.0,0.0
2014,United States,2273.1722999999997,0.00024014292109324214,0.0,0.0,930.1005,9.825786236278046e-05,5.9859,6.323636406145008e-07,805.7493,8.512112811282941e-05,338.409,3.5750271012999316e-05,121.0311,1.2785991584152377e-05,3158.8812,0.0003337111572028773,244.27439999999999,2.5805684841531403e-05,6612.7041,0.0006985806042503945,3.2922,3.477952484390083e-07,0.189,1.996637566216286e-08,0.0,0.0,1197.8856,0.00012654726925870558,204.0957,2.156111860969361e-05,6.9327,7.323856748840023e-07,299.3832,3.162749967270072e-05,37.1493,3.9245337533671255e-06,0.0,0.0
2015,Canada,3191.0787,0.000320617761902354,84.6486,8.504912360878973e-06,0.0,0.0,0.0,0.0,139.5549,1.4021521844793996e-05,356.13,3.5781506594082224e-05,0.0,0.0,5672.3634,0.0005699202774299572,0.0,0.0,18454.2264,0.0018541544481517598,49.9842,5.022070541375129e-06,21.7152,2.1817947715491935e-06,3.1023,3.116978853419293e-07,4643.6175,0.00046655892566379025,14.692499999999999,1.4762019083861315e-06,465.2415,4.6744283829193565e-05,28.061999999999998,2.8194778256342775e-06,497.2815,4.996344388668491e-05,0.0,0.0
2015,United States,4428.3609,0.00046782178464038944,0.5688,6.008928294517584e-08,563.2289999999999,5.950075025303875e-05,3.0833999999999997,3.257371572312855e-07,849.5468999999999,8.974800289960796e-05,493.6482,5.215008151402382e-05,155.5227,1.6429760064517755e-05,13989.0231,0.001477831165932667,264.4371,2.7935716812766803e-05,15031.287,0.0015879382165491268,65.71079999999999,6.941833427837307e-06,16.4439,1.7371697605875123e-06,0.0,0.0,2526.2262,0.0002668760916232707,164.637,1.7392614761330725e-05,46.3266,4.894043908734148e-06,288.4518,3.0472682535592954e-05,191.9385,2.027680526471982e-05,0.0153,1.6163256488417552e-09
2016,Canada,1134.7595999999999,0.00011401288324515795,138.978,1.396355887859029e-05,0.0,0.0,0.0,0.0,32.544,3.2697985303058204e-06,245.76479999999998,2.4692766157844883e-05,0.0,0.0,1228.1814,0.00012339926673638596,0.0,0.0,8103.4524,0.000814179472342772,6.1047,6.13358501965276e-07,47.8719,4.80984108477591e-06,1.1483999999999999,1.1538337734154388e-07,648.4932,6.515616126700216e-05,20.455199999999998,2.0551985895130166e-06,287.2152,2.885741884345785e-05,22.610699999999998,2.2717684866391904e-06,244.1538,2.45309038965272e-05,0.0,0.0
2016,United States,2288.2689,0.00024173775911875227,7.1631,7.567256375959724e-07,632.4227999999999,6.681053546093592e-05,3.1626,3.3410401941352517e-07,1535.3478,0.0001621975182374354,671.9769,7.098911757510923e-05,385.32509999999996,4.070659099820354e-05,3028.2318,0.00031990906725347954,706.2084,7.46054085194443e-05,9567.1908,0.001010699076954436,37.5768,3.969695793555351e-06,114.24329999999999,1.2068913463942698e-05,0.0,0.0,849.0636,8.969694602470042e-05,280.6713,2.965073340416725e-05,6.2865,6.641196857152742e-07,296.80379999999997,3.135500618390186e-05,33.4341,3.5320518546366097e-06,0.0,0.0
2017,Canada,7677.159299999999,0.0007713484573520053,551.8935,5.5450484119510064e-05,0.0,0.0,0.0,0.0,26.359199999999998,2.648392128196816e-06,151.6779,1.5239557967670637e-05,0.0,0.0,1466.2611,0.00014731988660965449,0.0,0.0,17000.5401,0.0017080979914388262,116.7363,1.1728864988118835e-05,150.0165,1.5072631859071508e-05,45.6669,4.5882977662126005e-06,2566.8224999999998,0.00025789676862266196,18.3096,1.8396233766742702e-06,626.9994,6.299661125315362e-05,64.6515,6.495740526120537e-06,645.7923,6.488479330822319e-05,0.0,0.0
2017,United States,5234.7537,0.0005530108935084497,0.1215,1.2835527211390409e-08,1007.7434999999999,0.00010646023964075564,9.135,9.650414903378715e-07,845.6301,8.933422353350447e-05,449.1198,4.744600340801826e-05,760.0608,8.02944944914499e-05,5237.5473,0.0005533060155563323,1526.9976,0.00016131538474508517,20400.363,0.002155139213240676,195.642,2.066805114971887e-05,19.5372,2.0639527755915775e-06,0.0,0.0,2095.0902,0.00022132993639849692,481.9311,5.0912261300949075e-05,81.9333,8.655614005506287e-06,477.0549,5.039712880886527e-05,30.191399999999998,3.1894858950615013e-06,0.0045,4.753898967181633e-10
2018,Canada,5705.090099999999,0.0005732084324066582,28.5462,2.868126929873894e-06,0.0,0.0,0.0,0.0,131.21099999999998,1.3183183842181569e-05,224.1072,2.2516758640331632e-05,0.0,0.0,1172.0115,0.00011775569936705754,0.0,0.0,8773.5942,0.0008815107368688443,10.6182,1.0668441111877232e-06,16.5303,1.6608514824703265e-06,28.7838,2.891999352772145e-06,887.9318999999999,8.921332416518112e-05,16.416,1.6493674002427592e-06,1555.9217999999998,0.0001563283804975045,36.7281,3.6901882805102383e-06,304.0254,3.054639276350907e-05,0.009,9.042584431155477e-10
2018,United States,2643.7464,0.00027929118401000356,0.0432,4.563743008494368e-09,864.7298999999999,9.135196841113503e-05,2.7207,2.8742073155580155e-07,817.9046999999999,8.640525130184451e-05,362.484,3.829360696044149e-05,276.822,2.9244084886514535e-05,7357.9635,0.000777311446293559,802.5489,8.478303081828346e-05,17646.2334,0.0018641869052201342,56.5659,5.975746079726656e-06,13.7277,1.450224418928429e-06,0.0,0.0,1537.2251999999999,0.0001623958509023462,418.3551,4.419595284011486e-05,30.1752,3.187774491433316e-06,566.8263,5.988077693647525e-05,48.5991,5.13411580657682e-06,0.0414,4.373587049807102e-09
2019,Canada,3628.4112,0.00036455794029944627,386.658,3.8848751233130165e-05,0.0,0.0,0.0,0.0,42.3108,4.251099792774813e-06,304.8606,3.063030794703019e-05,0.0,0.0,1493.7821999999999,0.0001500850185028575,0.0,0.0,7117.9515,0.0007151630823957753,4.4856,4.5068240804878895e-07,16.8021,1.688160087452416e-06,0.0675,6.781938323366608e-09,2994.2622,0.00030084298613908164,29.4804,2.9619889562692882e-06,164.7117,1.6549105044990573e-05,38.8431,3.902689014642392e-06,249.6312,2.5081235585007325e-05,0.0,0.0
2019,United States,2292.3278999999998,0.00024216656080559203,1.2969,1.3700736823417466e-07,584.2556999999999,6.172205708444404e-05,2.7639,2.919844745642959e-07,906.5385,9.576872086356415e-05,485.0217,5.123875908201511e-05,224.18099999999998,2.368297387470546e-05,3409.3629,0.0003601725948679417,1049.8238999999999,0.00011090570564294652,9192.3858,0.0009711038524567803,47.9556,5.066135051346122e-06,39.3354,4.155478165192809e-06,0.0,0.0,1517.4504,0.0001603067975402079,67.64399999999999,7.14606092746743e-06,30.2184,3.19233823444181e-06,167.9886,1.774668515640641e-05,105.0003,1.1092462616083592e-05,0.0135,1.42616969015449e-09
2020,Canada,965.4803999999999,9.700486704028624e-05,54.9189,5.517875445735384e-06,0.0,0.0,0.0,0.0,207.576,2.085581673201699e-05,19.8288,1.992262201872175e-06,0.0,0.0,66.1842,6.6497357389831154e-06,0.0,0.0,338.7627,3.403655907640215e-05,16.1676,1.62440986721277e-06,2.0718,2.081602936051991e-07,0.5489999999999999,5.51597650300484e-08,390.2436,3.9209007796867397e-05,31.4865,3.1635481632397436e-06,23.4531,2.3564070769148056e-06,6.6474,6.678852860851435e-07,44.5815,4.479244197972865e-06,0.0,0.0
2020,United States,3492.8793,0.00036899545103911345,0.0,0.0,699.417,7.388795008731726e-05,1.9772999999999998,2.0888632061796094e-07,478.1592,5.051378948951991e-05,492.9786,5.2079343497392165e-05,422.8938,4.46754310899448e-05,2989.1988,0.0003157855352893462,3486.4515,0.00036831640411064126,26759.2455,0.0028269055454446614,17.1891,1.8158943274840403e-06,1.2888,1.3615166642008196e-07,0.0,0.0,1052.9784,0.00011123895396054597,374.1768,3.952886006807397e-05,71.9874,7.604907255779802e-06,659.3922,6.965964218994722e-05,57.728699999999996,6.09858682903863e-06,1.2042,1.272143363617805e-07
2021,Canada,25749.225899999998,0.0025871061026405038,911.7504,9.160644413488644e-05,0.0,0.0,0.0,0.0,1212.6366,0.0001218374315534368,870.9453,8.750662677964484e-05,0.0,0.0,1717.5726,0.0001725699472459915,0.0,0.0,3174.6249,0.0003189645966166501,50.0265,5.026320556057772e-06,29.259,2.939744198568646e-06,0.0684,6.872364167678163e-09,4385.6559,0.00044064070846383513,78.8661,7.923926311177233e-06,305.5077,3.06953241290902e-05,74.8305,7.5184568252842216e-06,647.8928999999999,6.509584722884635e-05,0.0,0.0
2021,United States,12558.2544,0.0013266816138169822,0.0,0.0,943.9730999999999,9.97233943363832e-05,6.7338,7.113734414490596e-07,1250.2314,0.00013207719469328992,607.5323999999999,6.418105886420842e-05,1411.9316999999999,0.00014915957000802236,5942.0142,0.0006277274481857466,401.2038,4.238405178776326e-05,7543.8225,0.0007969459998078126,90.1656,9.525292282562495e-06,6.8229,7.207861614040792e-07,0.0,0.0,1533.5783999999999,0.0001620105949300458,287.3673,3.035811357048388e-05,29.421,3.1080991447433517e-06,501.4593,5.297526329674721e-05,60.3288,6.373267111362385e-06,0.027899999999999998,2.9474173596526122e-09
2022,Canada,9019.0818,0.0009061756518666413,1496.3472,0.00015034273215914544,0.0,0.0,0.0,0.0,111.3318,1.1185857793027949e-05,309.6567,3.111218727136647e-05,0.0,0.0,654.4107,6.575071119335064e-05,0.0,0.0,1251.6462,0.00012575684934927682,156.0996,1.5683820140773307e-05,112.1814,1.1271219790058055e-05,3.4101,3.4262352409648103e-07,1168.8498,0.00011743803337599103,2.9934,3.0075635818023117e-07,94.4118,9.485851919970718e-06,12.2193,1.2277116882179792e-06,285.13349999999997,2.8648263865565222e-05,0.0,0.0
2022,United States,11942.436599999999,0.0012616252670749363,16.9479,1.7904134290199467e-06,1095.7158,0.0001157538268876577,13.6485,1.4418575567461893e-06,1732.1372999999999,0.00018298679381081737,1248.705,0.00013191594244032313,636.8157,6.727461107811219e-05,9498.217499999999,0.001003412585851478,217.0674,2.2931477525973385e-05,3192.4035,0.00033725252669948954,15.603299999999999,1.6483669278805593e-06,2.889,3.052003136930608e-07,0.0,0.0,1494.8811,0.00015792252705220763,569.5929,6.017304664497758e-05,36.559799999999996,3.862257676897046e-06,310.0014,3.27492296729969e-05,128.6163,1.3587308794060513e-05,0.43379999999999996,4.582758604363094e-08
2023,Canada,72419.34509999999,0.0072762004723970625,6499.7082,0.0006530462241819288,0.0,0.0,0.0,0.0,1224.8775,0.00012306731346191827,8005.651199999999,0.0008043530766931239,0.0,0.0,14025.1185,0.0014091479799245629,0.0,0.0,11593.7595,0.0011648616572584546,1552.1805,0.00015595248026270138,1553.5188,0.00015608694349319267,1.8351,1.8437829655126019e-07,18906.690599999998,0.0018996149562692621,110.1933,1.1071469099973831e-05,332.4222,3.3399509003227245e-05,193.78979999999999,1.9470673648852594e-05,2136.5072999999998,0.0002146616405336669,0.0882,8.861732742532368e-09
2023,United States,3525.2199,0.00037241198314884755,0.0,0.0,211.8465,2.2379930167800972e-05,1.08,1.140935752123592e-07,459.79019999999997,4.857324793111636e-05,170.25209999999998,1.7985806274455646e-05,707.8905,7.478310926283755e-05,1764.9981,0.00018645828099261212,181.4697,1.9170858208994685e-05,1239.5871,0.0001309527074315928,6.3405,6.69824364475892e-07,0.1215,1.2835527211390409e-08,0.0,0.0,533.997,5.641261748395756e-05,86.9139,9.18177554319395e-06,4.7223,4.988741576160406e-07,103.79339999999999,1.0964963045783779e-05,24.8049,2.6204441886898598e-06,0.0,0.0
2024,Canada,24558.894,0.0024675096947866407,4617.4284,0.00046392762402016827,0.0,0.0,0.0,0.0,1025.4393,0.00010302912721416634,2702.583,0.0002715370551078385,0.0,0.0,2656.8215999999998,0.00026693926262797313,0.0,0.0,3269.6540999999997,0.00032851248066581855,202.22459999999998,2.0318144661740487e-05,95.2452,9.569586251803218e-06,0.8046,8.084070481452996e-08,8546.8752,0.0008587315624283207,34.6059,3.4769641396235924e-06,112.83659999999999,1.1337049804716868e-05,34.3458,3.450831070617553e-06,591.3783,5.941764676114659e-05,0.0009,9.042584431155477e-11
2024,United States,1575.675,0.00016645777233586487,0.0,0.0,764.8812,8.080373214881441e-05,4.5908999999999995,4.849927726318701e-07,978.3467999999999,0.00010335470760145456,486.1026,5.135294773520681e-05,578.6127,6.112591815395947e-05,5776.7436,0.000610267898526958,306.9414,3.242596454322855e-05,6164.0181,0.0006511804284284198,0.0,0.0,0.0,0.0,0.0,0.0,1104.6357,0.00011669614474093245,352.0485,3.719117778995207e-05,13.1265,1.3867123287268824e-06,253.6101,2.6791928721262903e-05,22.5333,2.380467368826531e-06,0.0,0.0
